seqName,errors,warnings,failedGenes
"12MA166_2012.04_TZ","","",""
"12MJ18_2012.04_TX","","",""
"12MC25_2012.05_XH","","",""
"12MH69_2012.08_TZ","","",""
"13MH10_2013.05_TZ","","",""
"13MA232_2013.07_TZ","","",""
"13MJ29_2013.06_TX","","",""
"GUI13_365","","",""
"437-CSF/EV71/RUS/Omsk/2013","","",""
"C4-ND-137_Vietnam_VungTau_2012-05-20","Unable to align: no seed matches","","<<ALL>>"
"B5-ND-03_Vietnam_Hanoi_2012-01-08","","",""
"C4-ND-10_Vietnam_Hanoi_2012-01-16","","",""
"C4-ND-15_Vietnam_Hanoi_2012-02-15","","",""
"C4-ND-40_Vietnam_AnGiang_2012-01-05","","",""
"C4-ND-63_Vietnam_HoChiMinh_2012-04-10","","",""
"C4-ND-89_Vietnam_HoChiMinh_2012-02-23","","",""
"C4-ND-106_Vietnam_TraVinh_2012-04-09","","",""
"C4-ND-116_Vietnam_LongAn_2012-04-20","","",""
"C4-ND-121_Vietnam_TienGiang_2012-04-24","","",""
"B5-ND-124_Vietnam_TayNinh_2012-04-20","","",""
"C4-ND-132_Vietnam_LongAn_2012-05-14","","",""
"C4-ND-169_Vietnam_DongThap_2012-02-16","","",""
"15XCHFM-2","","",""
"12/SHENZHEN/12/China/HFMDsevere/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/FJXM009/CHN/2010","","",""
"EV71/FJQZ023/CHN/2010","","",""
"EV71/FJZZ002/CHN/2010","","",""
"EV71/FJZZ010/CHN/2010","","",""
"EV71/FJNP007/CHN/2010","","",""
"EV71/FJSM004/CHN/2011","","",""
"EV71/FJQZ034/CHN/2011","","",""
"EV71/FJSM013/CHN/2011","","",""
"EV71/FJFZ001/CHN/2012","","",""
"EV71/FJXM048/CHN/2012","","",""
"EV71/FJQZ002/CHN/2012","","",""
"EV71/FJQZ003/CHN/2012","","",""
"EV71/FJQZ015/CHN/2012","","",""
"EV71/FJPTN002/CHN/2012","","",""
"EV71/FJQZ410/CHN/2013","","",""
"EV71/FJQZ101/CHN/2013","","",""
"EV71/FJQZ133/CHN/2013","","",""
"EV71/FJZZ044/CHN/2013","","",""
"EV71/FJFZ173/CHN/2014","","",""
"EV71/FJLY306/CHN/2014","","",""
"EV71/FJZZ476/CHN/2014","","",""
"EV71/FJNP007/CHN/2015","","",""
"EV71/FJND082/CHN/2015","","",""
"EV71/FJND028/CHN/2015","","",""
"EV71/FJLY070/CHN/2015","","",""
"45849/BE/DE2015","Unable to align: no seed matches","","<<ALL>>"
"C2/2503","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"BJ14-10","","",""
"BJ14-16","","",""
"BJ14-21","","",""
"94-2014-Henan","","",""
"119-2014-Henan","","",""
"157-2014-Henan","","",""
"267-2014-Henan","","",""
"379-2014-Henan","","",""
"462-2014-Henan","","",""
"576-2014-Henan","","",""
"588-2014-Henan","","",""
"863-2014-Henan","","",""
"1054-2014-Henan","","",""
"1097-2014-Henan","","",""
"405-2014-Henan","","",""
"538-2014-Henan","","",""
"977-2014-Henan","","",""
"1005-2014-Henan","","",""
"1238-2014-Henan","","",""
"1272-2014-Henan","","",""
"1419-2014-Henan","","",""
"59-2015-Henan","","",""
"SHAPHC5267/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SHAPHC5365/SH/CHN/14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"88-Irk-2011","","",""
"20160084-TW","","",""
"SiICRC08/TH/2014","Unable to align: no seed matches","","<<ALL>>"
"Jinan/SD/CHN/2015","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"wh99-CHN-11","","",""
"wh205-CHN-12","","",""
"EV71-MZ","Unable to align: no seed matches","","<<ALL>>"
"232B-YN-CHN-2011","","",""
"233B-YN-CHN-2011","","",""
"260B-YN-CHN-2011","","",""
"50B-YN-CHN-2013","","",""
"40Y-YN-CHN-2014","","",""
"UNKNOWN-LQ076631","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V-6355/EV71/Kanagawa/1986","Unable to align: no seed matches","","<<ALL>>"
"V-6408/EV71/Kanagawa/1986","Unable to align: no seed matches","","<<ALL>>"
"V-11373/EV71/Kanagawa/1993","Unable to align: no seed matches","","<<ALL>>"
"V-11941/EV71/Kanagawa/1994","Unable to align: no seed matches","","<<ALL>>"
"HS015/Hiroshima/99","","",""
"H26-CHN-00","","",""
"HO793ts/EV71/Kanagawa/2003","Unable to align: no seed matches","","<<ALL>>"
"FukuokaCity03-129","","",""
"Y97-1188","","",""
"1638-Yamagata-07","","",""
"11123","","",""
"9677","","",""
"2016","","",""
"9548","","",""
"3890-99","","",""
"4359","","",""
"75-Yamagata-LPS1","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"KED005-LPS2","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"08-TW-05087","","",""
"2798","Unable to align: no seed matches","","<<ALL>>"
"OC439-10","","",""
"OC516-10","","",""
"DY2011-24","","",""
"DY2011-25","","",""
"DY2011-145","","",""
"SC10-90","","",""
"SC10-62","","",""
"SC10-236","","",""
"349sp/Ishikawa/JPN/2013","Unable to align: no seed matches","","<<ALL>>"
"1656-Yamagata-2012","","",""
"1410-CA-86","","",""
"1413-CA-87","","",""
"7633-PA-87","","",""
"7673-CT-87","","",""
"2222-IA-88","","",""
"TW/1465/98","","",""
"7632-PA-87","","",""
"0632-MAA-9734","","",""
"2336-MAA-97","","",""
"2337-MAA-97","","",""
"0359-TX-90","","",""
"0667-CHN-87","","",""
"2261-CA-91","","",""
"NCKU9822","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"2785-TAI-98","","",""
"2861-TAI-98","","",""
"MY16/1/SAR/97","","",""
"S10862/SAR/98","","",""
"11F/AUS/6/99","","",""
"EV71/9/97/SHA89","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"ENT/PM/SHA52","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/SAR/SHA66","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"H0382-TW-98","Unable to align: no seed matches","","<<ALL>>"
"N5761-TW-98","Unable to align: no seed matches","","<<ALL>>"
"N0118-TW-00","Unable to align: no seed matches","","<<ALL>>"
"CN30552-SAR-03","","",""
"73442-PA-99","","",""
"ZJ-CHN-6-03","","",""
"9929-SYD-00","","",""
"984","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"1235","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"E981085-TW","","",""
"E2004104-TW","","",""
"NTU1482-TW-06","","",""
"115970-BRU-06","","",""
"Kor07-EV71-09gj","","",""
"521-04F/SD/CHN/07","","",""
"521-18S/SD/CHN/07","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"521-27F/SD/CHN/07","","",""
"Fuyang5","","",""
"Fuyang26","","",""
"Xinhui-9","","",""
"S0296-TW00","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"28/SHENZHEN/08/China/HFMD/2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"BJ08","Unable to align: no seed matches","","<<ALL>>"
"Siriraj25/TH/03","","",""
"TW/70303/08","","",""
"TW/70831/08","","",""
"TW/70886/08","","",""
"EV71/MY/2006/1764281","","",""
"EV71/BRU/2006/34456","","",""
"NAN10838_FR94","","",""
"ANN1256_FR00","","",""
"LMA55_FRA07","","",""
"1401-Luan_CHN_-08","","",""
"1901-Luan_CHN_-08","","",""
"EV71/Fuyang.Anhui.CHN/17.08/9","","",""
"EV71/Fuyang.Anhui.CHN/17.08/11","","",""
"TW/71595/04","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"HZ152F/SD/CHN/2009/EV71","","",""
"JN92F/SD/CHN/2009/EV71","","",""
"ZB0002F/SD/CHN/2009/EV71","","",""
"SZ/HK08-6","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"ZH-ETC346/GD/CHN/09","","",""
"Anhui1-09-China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Henan1-09-China","Unable to align: no seed matches","","<<ALL>>"
"FY08-C30-P14","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C1/FY08-C30-P19","","",""
"3437/SIN/06","","",""
"Nantong/JS16/CHN09","","",""
"Zhenjiang/JS43/CHN09","","",""
"Zhenjiang/JS51/CHN09","","",""
"Henan10-08-China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"CF183019_FRA10","","",""
"GD08-EV71-573","","",""
"40/HeB/CHN/2008","","",""
"08-8/JL/CHN/2008","","",""
"08-5/YN/CHN/2008","","",""
"09-17/HeN/CHN/2009","","",""
"EV0972/Johor/08","","",""
"SHAPHC11H/SH/CHN/08","","",""
"SHAPHC42T/SH/CHN/08","","",""
"2008-00643","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-2278-00","","",""
"TW-4507-00","","",""
"TW-2331-01","","",""
"TW-3398-01","","",""
"TW-3523-01","","",""
"TW-4486-01","","",""
"TW-4662-01","","",""
"TW-593-02","","",""
"TW-6368-02","","",""
"TW-2005-98","","",""
"TW-2051-98","","",""
"TW-3170-98","","",""
"TW-3180-98","","",""
"TW-3339-98","","",""
"TW-3535-98","","",""
"127018","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV92_07","Unable to align: no seed matches","","<<ALL>>"
"EV141_06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"769/CQ/CHN/2010","","",""
"762/CQ/CHN/2010","","",""
"388/SD/CHN/2010","","",""
"1281/HN/CHN/2010","","",""
"1242/HN/CHN/2010","","",""
"384/SD/CHN/2010","","",""
"634/SD/CHN/2010","","",""
"FI12/ns/W/09","","",""
"JP03/Ac/A/01","","",""
"JP05/Ac/A/00","","",""
"JP37/Sm/A/00","","",""
"MY33/Sw/A/06","","",""
"MY46/Sw/A/06","","",""
"FI04/ns/01/W","Unable to align: no seed matches","","<<ALL>>"
"FI14/Tk/94/W","Unable to align: no seed matches","","<<ALL>>"
"JP26/Sd/03/L","Unable to align: no seed matches","","<<ALL>>"
"JP37/Sm/00/A","Unable to align: no seed matches","","<<ALL>>"
"JP49/Sm/09/W","Unable to align: no seed matches","","<<ALL>>"
"MY72/Sa/03/W","Unable to align: no seed matches","","<<ALL>>"
"MY93/Sa/03/A","Unable to align: no seed matches","","<<ALL>>"
"NL11/ns/07/W","Unable to align: no seed matches","","<<ALL>>"
"MZ2008","Unable to align: no seed matches","","<<ALL>>"
"EV71/JN200804","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"STH/MCN/2006","Unable to align: no seed matches","","<<ALL>>"
"224/GD/China/2010","","",""
"Shanghai10-qp1","","",""
"LCH02","Unable to align: no seed matches","","<<ALL>>"
"BJ02","Unable to align: no seed matches","","<<ALL>>"
"AH01","Unable to align: no seed matches","","<<ALL>>"
"NC007","","",""
"SHAPHC521T/SH/CHN/10","","",""
"N-427A","","",""
"N-899","","",""
"N-905","","",""
"N-993","","",""
"N-1024","","",""
"G333-972F/HeN/CHN/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"PM-14283-97","","",""
"PM-15948-00","","",""
"PM-19869-01","","",""
"PM-34242-06","","",""
"PM-20756-01","","",""
"GD08EV215","","",""
"GD08EV081","","",""
"GD08EV023","","",""
"GD08EV018","","",""
"GD09EV488","","",""
"GD09EV461","","",""
"GD09EV460","","",""
"GD09EV455","","",""
"GD09EV373","","",""
"GD09EV371","","",""
"GD09EV318","","",""
"GD09EV306","","",""
"GD09EV293","","",""
"GD09EV290","","",""
"GD09EV284","","",""
"GD09EV269","","",""
"GD09EV268","","",""
"GD09EV111","","",""
"GD09EV038","","",""
"GD09EV029","","",""
"2010-EV71-1040-2010","","",""
"2010-EV71-939-2010","","",""
"2010-EV71-563-2010","","",""
"2010-EV71-539-2010","","",""
"2010-EV71-531-2010","","",""
"2010-EV71-275-2010","","",""
"2010-EV71-133-2010","","",""
"2010-EV71-53-2010","","",""
"XM1985","","",""
"EV71/Ningbo.CHN/001/2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Nj002-JS-CHN2010","","",""
"Nj005-JS-CHN2010","","",""
"Nj041-JS-CHN2010","","",""
"Nj105-JS-CHN2010","","",""
"Nj110-JS-CHN2010","","",""
"Nj112-JS-CHN2010","","",""
"Nj168-JS-CHN2010","","",""
"Nj188-JS-CHN2010","","",""
"EV71/Xiamen/2009","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/Ningbo.CHN/048/2010","","",""
"EV71/Yuyao.CHN/299/2010","","",""
"EV71/Yuyao.CHN/009/2010","","",""
"EV71/Yuyao.CHN/180/2010","","",""
"YN41B/YN/CHN/10","","",""
"3149","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Cixi.CHN/030/2010","","",""
"Ningbo.CHN/061/2011","","",""
"Ningbo.CHN/079/2010","","",""
"Ningbo.CHN/064/2010","","",""
"Cixi.CHN/278/2010","","",""
"09281/SD/CHN/09","","",""
"EV71/CMU26-1/BJ/CHN/2009","","",""
"EV71/CMU48-1/BJ/CHN/2009","","",""
"C2/EV71/27/PHL/2000","","",""
"Zhenjiang201001","","",""
"Zhenjiang201005","","",""
"JL-AFP-EV71-06","","",""
"JL-AFP-EV71-07-1","","",""
"AFP2001064/EV71/GX/CHN/2001","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"AFP2001071/EV71/GX/CHN/2001","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"SCDC06","","",""
"SCDC07","","",""
"SCDC022011","","",""
"B16910","","",""
"ABRCR","","",""
"C4BH26","","",""
"Shanghai10-38349","","",""
"Jiangsu2008-LYG81","","",""
"XFE4","","",""
"HuN10-5","","",""
"HuN10-9","","",""
"HuN10-10","","",""
"2008-08","","",""
"2009-04","","",""
"2009-08","","",""
"41464_RUS_2011","","",""
"2010157","","",""
"AS17-2011","","",""
"QDN74-2011","","",""
"10QN-2010","","",""
"55QN-2010","","",""
"7BJ-2010","","",""
"18BJ-2010","","",""
"23QXN-2010","","",""
"108AS-2010","","",""
"8LPS-2010","","",""
"SDLY1","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71/CMU7021-1/BJ/CHN/2008","","",""
"EV71/CMU7071-1/BJ/CHN/2008","","",""
"NMA-03-008","","",""
"TJ2010-EV71-37","","",""
"EV71-CHZHOU2011-0811","","",""
"EV71-CHZHOU2011-0601","","",""
"JiLin-11-China","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"V06-2224881","","",""
"BOR1717-FRA12","","",""
"GZ3331/GD/CHN/2010","","",""
"GZ3146/GD/CHN/2010","","",""
"GZ5047/GD/CHN/2012","","",""
"GZ3074/GD/CHN/2010","","",""
"GZ3437/GD/CHN/2010","","",""
"GZ5130/GD/CHN/2012","","",""
"GZ5497/GD/CHN/2012","","",""
"GZ3241/GD/CHN/2010","","",""
"GZ5435/GD/CHN/2012","","",""
"GZ5438/GD/CHN/2012","","",""
"GZ3027/GD/CHN/2010","","",""
"GZ3283/GD/CHN/2010","","",""
"GZ5418/GD/CHN/2012","","",""
"JB143090092","","",""
"JB141030120","","",""
"JB141230371","","",""
"13-2","Unable to align: no seed matches","","<<ALL>>"
"37","Unable to align: no seed matches","","<<ALL>>"
"248","Unable to align: no seed matches","","<<ALL>>"
"11-1","Unable to align: no seed matches","","<<ALL>>"
"11-6","Unable to align: no seed matches","","<<ALL>>"
"11-10","Unable to align: no seed matches","","<<ALL>>"
"11-14","Unable to align: no seed matches","","<<ALL>>"
"41785_EV71_RUS_2011","Unable to align: no seed matches","","<<ALL>>"
"EV0691-Terengganu-2010","","",""
"EV0744-Johor-2010","","",""
"EV1301-Melaka-2010","","",""
"EV0659-Pahang-2012","","",""
"EV0961-Johor-2012","","",""
"2009-05486","","",""
"2010-06226","","",""
"2011-08128","","",""
"A2011140","","",""
"B5-50849-TW-2012","","",""
"C4-NHRIH2012001-V011100184-TW-Jan-9-12","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"202TS-SVN-11","","",""
"SiICRC02/TH/2013","","",""
"SK091/2013","","",""
"KM11-9","","",""
"TZ06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"LY10065/SD/CHN/2010/EV71","","",""
"EV71/Homosapiens/VNM/159/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"C4a-00073-TW-2012","","",""
"N1745-TW08/VP1-D164E","Unable to align: no seed matches","","<<ALL>>"
"C5-050TS-2009_Vietnam_LongAn_2009-04-30","","",""
"C5-076-2006_Vietnam_KienGiang_2006-03-15","","",""
"C5-097-2006_Vietnam_NinhThuan_2006-03-15","","",""
"C5-116S-2009_Vietnam_HoChiMinh_2009-12-06","","",""
"B5-127P-2013_Vietnam_VinhLong_2013-03-14","","",""
"C4-129TS-2011_Vietnam_HoChiMinh_2011-05-30","","",""
"C4-132S-2012_Vietnam_DongNai_2012-01-19","","",""
"C5-133-2006_Vietnam_KienGiang_2006-03-15","","",""
"C4-133S-2012_Vietnam_DongNai_2012-01-19","","",""
"C4-1612TS-2011_Vietnam_DongNai_2011-10-07","","",""
"C5-181S-2008_Vietnam_TayNinh_2008-11-27","","",""
"C5-184-2006_Vietnam_DongThap_2006-04-15","","",""
"C4-204TS-2011_Vietnam_LongAn_2011-06-07","","",""
"C5-218TS-2011_Vietnam_TienGiang_2011-06-09","","",""
"C4-226TS-2011_Vietnam_LongAn_2011-06-10","","",""
"B5-228P-2013_Vietnam_TienGiang_2013-05-05","","",""
"C4-229TS-2011_Vietnam_HoChiMinh_2011-06-13","","",""
"C4-236TS-2012_Vietnam_TayNinh_2012-03-26","","",""
"C4-238TS-2011_Vietnam_TienGiang_2011-06-14","","",""
"C5-249-2006_Vietnam_KienGiang_2006-04-15","","",""
"C4-264TS-2011_Vietnam_BaRia_2011-06-16","","",""
"C4-285S-2011_Vietnam_HoChiMinh_2011-06-20","","",""
"C4-288TS-2011_Vietnam_HoChiMinh_2011-06-19","","",""
"C5-28S-2007_Vietnam_DongNai_2007-06-15","","",""
"C5-339TS-2005_Vietnam_HoChiMinh_2005-09-28","","",""
"B5-580P-2013_Vietnam_VinhLong_2013-09-20","","",""
"C5-586TS-2010_Vietnam_KienGiang_2010-07-22","","",""
"B5-598P-2013_Vietnam_AnGiang_2013-09-23","","",""
"C5-605S-2004_Vietnam_HoChiMinh_2004-07-22","","",""
"B5-611P-2013_Vietnam_BenTre_2013-10-07","","",""
"B5-622P-2013_Vietnam_AnGiang_2013-10-02","","",""
"C5-638S-2004_Vietnam_HoChiMinh_2004-09-16","","",""
"C4-660S-2004_Vietnam_HoChiMinh_2004-12-08","","",""
"B5-668P-2013_Vietnam_AnGiang_2013-11-03","","",""
"B5-680P-2013_Vietnam_AnGiang_2013-11-18","","",""
"C5-69TS-2008_Vietnam_HoChiMinh_2008-06-15","","",""
"C5-6V-2008_Vietnam_LamDong_2008-01-15","","",""
"C4-701TS-2011_Vietnam_HoChiMinh_2011-07-25","","",""
"B5-746P-2013_Vietnam_AnGiang_2013-12-07","","",""
"C4-830TS-2011_Vietnam_HoChiMinh_2011-07-30","","",""
"C4-94TS-2012_Vietnam_HoChiMinh_2011-12-30","","",""
"HFM005","Unable to align: no seed matches","","<<ALL>>"
"FL13077T/AH/CHN/2013","","",""
"SHEV2012-JW2","","",""
"SHEV2012-JW6","","",""
"SHEV2013-002","","",""
"SHEV2013-012","","",""
"SHEV2013-031","","",""
"SHEV2013-102","","",""
"SHEV2013-JW2","","",""
"SHEV2013-JW3","","",""
"SHEV2013-JW48","","",""
"SHEV2013-QI1","","",""
"SHEV2014-019","","",""
"SHEV2014-038","","",""
"SHEV2014-047","","",""
"SHEV2014-927","","",""
"SHEV2014-939","","",""
"SHEV2014-944","","",""
"SHEV2014-948","","",""
"SHEV2014-JW21","","",""
"SHEV2014-JW25","","",""
"SHEV2014-JW35","","",""
"SHEV2014-JW36","","",""
"SHEV2015-935","","",""
"SHEV2016-066","","",""
"SHEV2014-938","","",""
"SHEV2014-JW20","","",""
"617-19","Unable to align: no seed matches","","<<ALL>>"
"SJZ2009-0193F/HeB/CHN/2009","","",""
"SJZ2010-0808F/HeB/CHN/2010","","",""
"SJZ2010-1516T/HeB/CHN/2010","","",""
"SJZ2012-1022T/HeB/CHN/2012","","",""
"EV71-HuB-E13-2014","","",""
"EV71-HuB-E41-2014","","",""
"EV71-HuB-E22-2015","","",""
"ZJ/CHN/201401","","",""
"EV71/JX/2-c-70/2010","","",""
"EV71/NC.JX/R5/2009","","",""
"EV71/NC.JX/R65/2010","","",""
"EV71/JX/102/2010","","",""
"EV71/JDZ.JX/R8/2009","","",""
"EV71/SR.JX/R292-2/2010","","",""
"EV71/JJ.JX/R314/2010","","",""
"EV71/YC.JX/R553/2010","","",""
"EV71/JX/695/2010","","",""
"EV71/JX/702/2010","","",""
"EV71/JX/1198/2010","","",""
"EV71/JX/1218/2010","","",""
"EV71/JX/1313/2010","","",""
"31170112","Unable to align: no seed matches","","<<ALL>>"
"A052/YN/CHN/2014","","",""
"A102/YN/CHN/2014","","",""
"A176/YN/CHN/2014","","",""
"C69/YN/CHN/2014","","",""
"J279/YN/CHN/2014","","",""
"L32/YN/CHN/2014","","",""
"M095/YN/CHN/2014","","",""
"M161/YN/CHN/2014","","",""
"M176/YN/CHN/2014","","",""
"N002/YN/CHN/2014","","",""
"N010/YN/CHN/2014","","",""
"R4/YN/CHN/2014","","",""
"R5/YN/CHN/2014","","",""
"R31/YN/CHN/2014","","",""
"A41-YN-CHN-2015","","",""
"A70-YN-CHN-2015","","",""
"A74-YN-CHN-2015","","",""
"A132-YN-CHN-2015","","",""
"C14-YN-CHN-2015","","",""
"C56-YN-CHN-2015","","",""
"C88-YN-CHN-2015","","",""
"D8-YN-CHN-2015","","",""
"J25-YN-CHN-2015","","",""
"J33-YN-CHN-2015","","",""
"N11-YN-CHN-2015","","",""
"A35-YN-CHN-2016","","",""
"A53-YN-CHN-2016","","",""
"A96-YN-CHN-2016","","",""
"A148-YN-CHN-2016","","",""
"C12-YN-CHN-2016","","",""
"C16-YN-CHN-2016","","",""
"C70-YN-CHN-2016","","",""
"C79-YN-CHN-2016","","",""
"C135-YN-CHN-2016","","",""
"D80-YN-CHN-2016","","",""
"D116-YN-CHN-2016","","",""
"D120-YN-CHN-2016","","",""
"D160-YN-CHN-2016","","",""
"D201-YN-CHN-2016","","",""
"D212-YN-CHN-2016","","",""
"J154-YN-CHN-2016","","",""
"R45-YN-CHN-2016","","",""
"A47-YN-CHN-2017","","",""
"A50-YN-CHN-2017","","",""
"A61-YN-CHN-2017","","",""
"A82-YN-CHN-2017","","",""
"A154-YN-CHN-2017","","",""
"B48-YN-CHN-2017","","",""
"B71-YN-CHN-2017","","",""
"H28-YN-CHN-2017","","",""
"J16-YN-CHN-2017","","",""
"J56-YN-CHN-2017","","",""
"J71-YN-CHN-2017","","",""
"A351-YN-CHN-2018","","",""
"2065-Yamagata-2004","Unable to align: no seed matches","","<<ALL>>"
"N362-Sendai-2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"K367-Sendai-2003","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"114-Yamagata-2007","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"15NHP088","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"15NHP157","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"16NHP456","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"16NHP417","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"UNKNOWN-MA161859","Unable to align: no seed matches","","<<ALL>>"
"098-4_GX_2012","","",""
"084-1_GX_2012","","",""
"537_GX_2014","","",""
"539_GX_2015","","",""
"555_GX_2014","","",""
"EV71/SZ08/CHN/2013","Unable to align: no seed matches","","<<ALL>>"
"DK16-06","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Shouguang/153/SD/CHN/2016/EV71","","",""
"Anqiu/287/SD/CHN/2016/EV71","","",""
"Zhucheng/354/SD/CHN/2014/EV71","","",""
"Xiashan/242/SD/CHN/2014/EV71","","",""
"Anqiu/90/SD/CHN/2014/EV71","","",""
"TW-70521-2005","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-71379-2008","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-02182-2010","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-02659-2011","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-00073-2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"TW-01414-2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Huainan201402","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"EV71_VP1_THA/CU2493/2017","","",""
"EV71_VP1_THA/CU2517/2017","","",""
"EV71_VP1_THA/CU2518/2017","","",""
"EV71_VP1_THA/CU2521/2017","","",""
"EV71_VP1_THA/CU2543/2017","","",""
"EV71_VP1_THA/CU2560/2017","","",""
"EV71_VP1_THA/CU2577/2017","","",""
"EV71_VP1_THA/CU2620/2017","","",""
"EV71_VP1_THA/CU2658/2017","","",""
"EV71_VP1_THA/CU2663/2017","","",""
"EV71_VP1_THA/CU2673/2017","","",""
"EV71_VP1_THA/CU2716/2017","","",""
"EV71_VP1_THA/CU2732/2017","","",""
"EV71_VP1_THA/CU2746/2017","","",""
"EV71_VP1_THA/CU2748/2017","","",""
"EV71_VP1_THA/CU2757/2017","","",""
"EV71_VP1_THA/CU2794/2017","","",""
"EV71_VP1_THA/CU2795/2017","","",""
"EV71_VP1_THA/CU2838/2017","","",""
"LS201701","","",""
"26261_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"26539_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"27801_SP_MAY16_M","Unable to align: no seed matches","","<<ALL>>"
"28423_SP_MAY16_PM","Unable to align: no seed matches","","<<ALL>>"
"31155_SP_JUN16_GU","Unable to align: no seed matches","","<<ALL>>"
"31751_SP_APR16_B","Unable to align: no seed matches","","<<ALL>>"
"31815_SP_JUN16_M","Unable to align: no seed matches","","<<ALL>>"
"33661_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33697_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33715_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33716_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33820_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
